Company Name,Instrument Category,Rating,Outlook,Instrument Amount,Date,URL,source_file
Sannverse Railtech Private Limited Erstwhile Known as Millennium Infra & Realty Projects Private Limited,Long Term Bank Facilities,IVR BBB (Upgraded),Stable,Rs. 115.68 Cr.,"Jan 28, 2025",https://www.infomerics.com/admin/uploads/Pr-Sannverse-Railtech-28jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Sannverse Railtech Private Limited Erstwhile Known as Millennium Infra & Realty Projects Private Limited,Long Term Bank Facilities - Proposed,IVR BBB (Upgraded),Stable,Rs. 87.00 Cr.,"Jan 28, 2025",https://www.infomerics.com/admin/uploads/Pr-Sannverse-Railtech-28jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Sannverse Railtech Private Limited Erstwhile Known as Millennium Infra & Realty Projects Private Limited,Short Term Bank Facilities,IVR A3+ (Upgraded),Nil,Rs. 116.50 Cr.,"Jan 28, 2025",https://www.infomerics.com/admin/uploads/Pr-Sannverse-Railtech-28jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Sannverse Railtech Private Limited Erstwhile Known as Millennium Infra & Realty Projects Private Limited,Short Term Bank Facilities - Proposed,IVR A3+ (Upgraded),Nil,Rs. 120.82 Cr.,"Jan 28, 2025",https://www.infomerics.com/admin/uploads/Pr-Sannverse-Railtech-28jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Vatika Limited,Long Term Bank Facilities,IVR C (INC)(Downgraded),Negative,Rs. 164.57 Cr.,"Jan 28, 2025",https://www.infomerics.com/admin/uploads/pr-vatika-limited-28jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Balu Iron & Steel Company,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),Negative,Rs. 126.33 Cr.,"Jan 27, 2025",https://www.infomerics.com/admin/uploads/pr-Balu-IronSteel-27jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Balu Iron & Steel Company,Long Term/ Short Term Bank Facilities,IVR B+/IVR A4; (INC)(Downgraded/Reaffirmed),Negative/-,Rs. 0.91 Cr.,"Jan 27, 2025",https://www.infomerics.com/admin/uploads/pr-Balu-IronSteel-27jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Cromlux Engineers Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Rating Watch with Developing Implications,Rs. 18.72 Cr.,"Jan 27, 2025",https://www.infomerics.com/admin/uploads/Pr-Cromlux-Engineers-27jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Cromlux Engineers Private Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),Rating Watch with Developing Implications,Rs. 6.25 Cr.,"Jan 27, 2025",https://www.infomerics.com/admin/uploads/Pr-Cromlux-Engineers-27jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Cromlux Engineers Private Limited,Proposed Long Term/ Short Term Facilities,IVR BBB-/ IVR A3 (Reaffirmed),Rating Watch with Developing Implications,Rs. 29.03 Cr.,"Jan 27, 2025",https://www.infomerics.com/admin/uploads/Pr-Cromlux-Engineers-27jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
D.M. Metalloys Private Limited,Long Term Bank Facilities- Cash Credit,IVR BBB- (Assigned),Stable,Rs. 48.00 Cr.,"Jan 27, 2025",https://www.infomerics.com/admin/uploads/Pr-DM-Metalloys-27jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
D.M. Metalloys Private Limited,Long Term Bank Facilities- GECL,IVR BBB- (Assigned),Stable,Rs. 0.76 Cr.,"Jan 27, 2025",https://www.infomerics.com/admin/uploads/Pr-DM-Metalloys-27jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
D.M. Metalloys Private Limited,Long Term Bank Facilities- OD against FD,IVR BBB- (Assigned),Stable,Rs. 0.37 Cr.,"Jan 27, 2025",https://www.infomerics.com/admin/uploads/Pr-DM-Metalloys-27jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Jammu Pigments Limited,Long Term Bank Facilities,IVR A (Upgraded),Stable,Rs. 60.75 Cr.,"Jan 27, 2025",https://www.infomerics.com/admin/uploads/pr-jammu-pigments-27jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Jammu Pigments Limited,Short Term Bank Facilities,IVR A1 (Upgraded),Nil,Rs. 16.25 Cr.,"Jan 27, 2025",https://www.infomerics.com/admin/uploads/pr-jammu-pigments-27jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
K&R Rail Engineering Limited,Long Term Bank Facilities,IVR BB+ (Downgraded),Stable,Rs. 1.50 Cr.,"Jan 27, 2025",https://www.infomerics.com/admin/uploads/pr-kr-rail-27jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
K&R Rail Engineering Limited,Short Term Bank Facilities,IVR A4+ (Downgraded),Nil,Rs. 54.50 Cr.,"Jan 27, 2025",https://www.infomerics.com/admin/uploads/pr-kr-rail-27jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Man Structurals Private Limited,Long Term Bank Facilities,IVR BBB (Reaffirmed),Positive,Rs. 183.35 Cr.,"Jan 27, 2025",https://www.infomerics.com/admin/uploads/pr-man-structurals-27jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Man Structurals Private Limited,Short Term Bank Facilities,IVR A3+ (Reaffirmed),Nil,Rs. 73.65 Cr.,"Jan 27, 2025",https://www.infomerics.com/admin/uploads/pr-man-structurals-27jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Marama Beverages Private Limited,Long Term Fund Based Facilities,IVR BB (INC)(Downgraded),Negative,Rs. 31.00 Cr.,"Jan 27, 2025",https://www.infomerics.com/admin/uploads/pr-Marama-Beverages-27jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Metalfab Hightech Private Limited,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),Nil,Rs. 59.61 Cr.,"Jan 27, 2025",https://www.infomerics.com/admin/uploads/pr-metalfab-hightech-27jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Metalfab Hightech Private Limited,Short Term Bank Facilities,IVR D (INC)(Reaffirmed),Nil,Rs. 50.00 Cr.,"Jan 27, 2025",https://www.infomerics.com/admin/uploads/pr-metalfab-hightech-27jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Mittal Pigments Private Limited,Long Term Bank Facilities,IVR A (Upgraded),Stable,Rs. 35.00 Cr.,"Jan 27, 2025",https://www.infomerics.com/admin/uploads/pr-Mittal-Pigments-27jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Mittal Pigments Private Limited,Short Term Bank Facilities,IVR A1 (Upgraded),Nil,Rs. 13.00 Cr.,"Jan 27, 2025",https://www.infomerics.com/admin/uploads/pr-Mittal-Pigments-27jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Mpower Infratech India Private Limited,Long Term Facilities,IVR BBB-,Negative,Rs. 110.00 Cr.,"Jan 27, 2025",https://www.infomerics.com/admin/uploads/pr-MPower-Infratech-27jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Mpower Infratech India Private Limited,Short Term Facilities,IVR A3,Nil,Rs. 20.00 Cr.,"Jan 27, 2025",https://www.infomerics.com/admin/uploads/pr-MPower-Infratech-27jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
MSR Iron and Steel Industries India Private Limited,Long Term Bank Facilities,IVR B+ (INC)(Downgraded),Negative,Rs. 30.00 Cr.,"Jan 27, 2025",https://www.infomerics.com/admin/uploads/pr-MSR-IronSteel-27jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
R K Lighting Private Limited,Long Term Facilities,IVR BB+ (Reaffirmed),Rating Watch with Developing Implications,Rs. 42.50 Cr.,"Jan 27, 2025",https://www.infomerics.com/admin/uploads/Pr-RK-Lighting-27jan2025.pdf,infomerics_2025-01-14_2025-01-28.csv
R K Lighting Private Limited,Short Term Facilities,IVR A4+ (Reaffirmed),Rating Watch with Developing Implications,Rs. 15.50 Cr.,"Jan 27, 2025",https://www.infomerics.com/admin/uploads/Pr-RK-Lighting-27jan2025.pdf,infomerics_2025-01-14_2025-01-28.csv
Rama Enterprises ( A Unit of Param Shakti Dhatu Udyog Private Limited ),Long Term Bank Facilities,IVR BB- (INC)(Downgraded),Negative,Rs. 21.00 Cr.,"Jan 27, 2025",https://www.infomerics.com/admin/uploads/pr-rama-enterprises-27jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Regency Fincorp Limited,Long Term Proposed Fund Based Bank Facilities - Term Loan,IVR BBB- (Reaffirmed),Stable,Rs. 50.00 Cr.,"Jan 27, 2025",https://www.infomerics.com/admin/uploads/pr-regency-fincorp-27jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Swaminathan Enterprises Private Limited,Long Term Bank Facilities,IVR B- (Downgraded),Stable,Rs. 56.00 Cr.,"Jan 27, 2025",https://www.infomerics.com/admin/uploads/Pr-Swaminathan-Enterprise-27jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Begorra Infrastructure And Developers Private Limited,Long Term Bank Facilities - Term Loan,Withdrawn,Nil,0.00,"Jan 24, 2025",https://www.infomerics.com/admin/uploads/pr-Begorra-Infrastructure-24jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Begorra Infrastructure And Developers Private Limited,Long Term Bank Facilities - Cash Credit,IVR BBB- (Reaffirmed),Negative,Rs. 47.75 Cr.,"Jan 24, 2025",https://www.infomerics.com/admin/uploads/pr-Begorra-Infrastructure-24jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Begorra Infrastructure And Developers Private Limited,Short Term Bank Facilities - Bank Guarantee,IVR A3 (Reaffirmed),Nil,Rs. 32.50 Cr.,"Jan 24, 2025",https://www.infomerics.com/admin/uploads/pr-Begorra-Infrastructure-24jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Begorra Infrastructure And Developers Private Limited,Short Term Bank Facilities - Bills Discounting,IVR A3 (Reaffirmed),Nil,Rs. 10.00 Cr.,"Jan 24, 2025",https://www.infomerics.com/admin/uploads/pr-Begorra-Infrastructure-24jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Begorra Infrastructure And Developers Private Limited,Proposed Short Term Bank Facilities - Bank Guarantee,IVR A3 (Assigned),Nil,Rs. 8.48 Cr.,"Jan 24, 2025",https://www.infomerics.com/admin/uploads/pr-Begorra-Infrastructure-24jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Finstars Capital Limited,Non-Convertible Debentures (NCDs),IVR BBB- (Reaffirmed),Stable,Rs. 50.00 Cr.,"Jan 24, 2025",https://www.infomerics.com/admin/uploads/rev-pr-finstars-24jan2025.pdf,infomerics_2025-01-14_2025-01-28.csv
Finwizard Technology Private Limited,Short Term Facilities - Commercial Paper,Withdrawn,Nil,-,"Jan 24, 2025",https://www.infomerics.com/admin/uploads/pr-finwizard-24jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Kartick Chandra Agro Products Private Limited,Long Term Bank Facility,IVR C (INC)(Reaffirmed),Negative,Rs. 11.66 Cr.,"Jan 24, 2025",https://www.infomerics.com/admin/uploads/pr-Kartick-ChandraAgro-24jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Mangalmoyee Maa Chandi Multipurpose Cold Storage Private Limited,Long Term Bank Facility,IVR B- (INC)(Reaffirmed),Negative,Rs. 10.56 Cr.,"Jan 24, 2025",https://www.infomerics.com/admin/uploads/pr-Mangalmoyee-MaaChandi-24jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
NTC Logistics India Private Limited,Non-Convertible Debentures,Withdrawn,Nil,Rs. 0.00 (Reduced from Rs. 21.00 Cr.),"Jan 24, 2025",https://www.infomerics.com/admin/uploads/Pr-NTC-Logistics-India-24jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
NTC Logistics India Private Limited,Long Term Bank Facilities,IVR BB (INC) (Downgraded),Negative,Rs. 146.25 Cr.,"Jan 24, 2025",https://www.infomerics.com/admin/uploads/Pr-NTC-Logistics-India-24jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
NTC Logistics India Private Limited,Short Term Bank Facilities,IVR A4 (INC) (Downgraded),Nil,Rs. 54.20 Cr.,"Jan 24, 2025",https://www.infomerics.com/admin/uploads/Pr-NTC-Logistics-India-24jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Nucon Aerospace Private Limited,Long Term Bank Facilities,IVR BBB- (Reaffirmed),Stable,Rs. 39.66 Cr. (reduced from Rs. 43.08 Cr.),"Jan 24, 2025",https://www.infomerics.com/admin/uploads/pr-Nucon-Aerospace-24jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Nucon Aerospace Private Limited,Short Term Bank Facilities,IVR A3 (Reaffirmed),Nil,Rs. 72.00 Cr.,"Jan 24, 2025",https://www.infomerics.com/admin/uploads/pr-Nucon-Aerospace-24jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Radhakishan Infra Developers Private Limited,Long Term Bank Facilities,IVR BB+ (Assigned),Stable,Rs. 70.00 Cr.,"Jan 24, 2025",https://www.infomerics.com/admin/uploads/Pr-Radhakishan-Infra-24jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Radhakishan Infra Developers Private Limited,Proposed Long Term Bank Facilities,IVR BB+ (Assigned),Stable,Rs. 15.00 Cr.,"Jan 24, 2025",https://www.infomerics.com/admin/uploads/Pr-Radhakishan-Infra-24jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Radhakishan Infra Developers Private Limited,Short Term Bank Facilities,IVR A4+ (Assigned),Nil,Rs. 97.00 Cr.,"Jan 24, 2025",https://www.infomerics.com/admin/uploads/Pr-Radhakishan-Infra-24jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Radhakishan Infra Developers Private Limited,Proposed Short Term Bank Facilities,IVR A4+ (Assigned),Nil,Rs. 35.00 Cr.,"Jan 24, 2025",https://www.infomerics.com/admin/uploads/Pr-Radhakishan-Infra-24jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Radiant Bar Private Limited,Long Term Bank Facilities,IVR BB- (INC) (Downgraded),Negative,Rs. 10.00 Cr.,"Jan 24, 2025",https://www.infomerics.com/admin/uploads/Pr-Radiant-Bar-24jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Radiant Bar Private Limited,Short Term Bank Facilities,IVR A4 (INC) (Reaffirmed),Nil,Rs. 2.50 Cr.,"Jan 24, 2025",https://www.infomerics.com/admin/uploads/Pr-Radiant-Bar-24jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
SBW Udyog Limited,Long Term Bank Facilities,IVR BBB (Reaffirmed),Stable,Rs. 65.61 Cr.,"Jan 24, 2025",https://www.infomerics.com/admin/uploads/pr-SBW-Udyog-24jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
SBW Udyog Limited,Short Term Bank Facilities,IVR A3+ (Reaffirmed),Nil,Rs. 6.00 Cr.,"Jan 24, 2025",https://www.infomerics.com/admin/uploads/pr-SBW-Udyog-24jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Soparkar and Kothari Technologies Private Limited,Long Term Facilities,IVR B+ (INC) (Downgraded),Negative,Rs. 63.64 Cr.,"Jan 24, 2025",https://www.infomerics.com/admin/uploads/Pr-Soparkar-Kothari-Techno-24jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Soparkar and Kothari Technologies Private Limited,Short Term Facilities,IVR A4 (INC) (Reaffirmed),Nil,Rs. 5.00 Cr.,"Jan 24, 2025",https://www.infomerics.com/admin/uploads/Pr-Soparkar-Kothari-Techno-24jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Soparkar and Kothari Technologies Private Limited,Proposed Long Term Facilities,IVR B+ (INC) (Downgraded),Negative,Rs. 3.36 Cr.,"Jan 24, 2025",https://www.infomerics.com/admin/uploads/Pr-Soparkar-Kothari-Techno-24jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
SSK Exports Limited,Long Term Bank Facilities,IVR BBB (Reaffirmed),Stable,Rs. 119.15 Cr.,"Jan 24, 2025",https://www.infomerics.com/admin/uploads/pr-SSK-Exports-24jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
SSK Exports Limited,Short Term Bank Facilities,IVR A3+ (Reaffirmed),Nil,Rs. 23.85 Cr.,"Jan 24, 2025",https://www.infomerics.com/admin/uploads/pr-SSK-Exports-24jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Yedeshwari Agro Products Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 238.39 Cr.,"Jan 24, 2025",https://www.infomerics.com/admin/uploads/pr-yedeshwari-agroproducts-24jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Yedeshwari Agro Products Limited,Proposed Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 7.61 Cr.,"Jan 24, 2025",https://www.infomerics.com/admin/uploads/pr-yedeshwari-agroproducts-24jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Aris Capital Private Limited,Long Term Bank Facilities,IVR BB+ (Reaffirmed),Stable,Rs. 6.16 Cr. (Reduced from Rs. 9.49 Cr.),"Jan 23, 2025",https://www.infomerics.com/admin/uploads/pr-aris-capital-23jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Aris Capital Private Limited,Long term Bank Facilities (Proposed),IVR BB+ (Reaffirmed),Stable,Rs. 8.84 Cr. (Increased from Rs. 5.51 Cr.),"Jan 23, 2025",https://www.infomerics.com/admin/uploads/pr-aris-capital-23jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Eastern Track Udyog Private Limited,Long Term Bank Facilities,IVR BB+ (INC)(Reaffirmed),Negative,Rs. 75.00 Cr.,"Jan 23, 2025",https://www.infomerics.com/admin/uploads/pr-Eastern-Track-23jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Eastern Track Udyog Private Limited,Short Term Bank Facilities,IVR A4+ (INC)(Reaffirmed),Nil,Rs. 5.00 Cr.,"Jan 23, 2025",https://www.infomerics.com/admin/uploads/pr-Eastern-Track-23jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Four EF Renewables Private Limited,Long Term Bank Facilities,IVR A (Assigned),Stable,Rs. 221.78 Cr.,"Jan 23, 2025",https://www.infomerics.com/admin/uploads/pr-FourEF-Renewables-23jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
K&D Design Kraft LLP,Long Term Bank Facilities,IVR BB- (Assigned),Stable,Rs. 14.90 Cr.,"Jan 23, 2025",https://www.infomerics.com/admin/uploads/pr-kd-design-23jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
K&D Design Kraft LLP,Short Term Bank Facilities,IVR A4 (Assigned),Nil,Rs. 20.00 Cr.,"Jan 23, 2025",https://www.infomerics.com/admin/uploads/pr-kd-design-23jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
K&D Design Kraft LLP,Long Term/ Short Term Bank Facilities - Proposed,IVR BB-/IVR A4; (Assigned),Stable/-,Rs. 10.00 Cr.,"Jan 23, 2025",https://www.infomerics.com/admin/uploads/pr-kd-design-23jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Royal Agro Farm Private Limited(Erstwhile Royal Agro Farm),Long Term Facilities,IVR D (INC)(Downgraded),Nil,Rs. 26.74 Cr.,"Jan 23, 2025",https://www.infomerics.com/admin/uploads/pr-Royal-AgroFarm-23jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Royal Agro Farm Private Limited(Erstwhile Royal Agro Farm),Proposed Long Term Facilities,IVR D (INC)(Downgraded),Nil,Rs. 28.26 Cr.,"Jan 23, 2025",https://www.infomerics.com/admin/uploads/pr-Royal-AgroFarm-23jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Thakur Infraprojects Private Limited,Long Term Bank Facilities,IVR A- (Reaffirmed),Stable,Rs. 100.51 Cr. (Enhanced from Rs. 58.30 crore),"Jan 23, 2025",https://www.infomerics.com/admin/uploads/PR-Thakur-Infraprojects-23jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Thakur Infraprojects Private Limited,Proposed Long Term Bank Facilities,IVR A- (Assigned),Stable,Rs. 61.43 Cr.,"Jan 23, 2025",https://www.infomerics.com/admin/uploads/PR-Thakur-Infraprojects-23jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Thakur Infraprojects Private Limited,Short Term Bank Facilities,IVR A2+ (Reaffirmed),Nil,Rs. 420.00 Cr. (Enhanced from Rs. 182.24 crore),"Jan 23, 2025",https://www.infomerics.com/admin/uploads/PR-Thakur-Infraprojects-23jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Thakur Infraprojects Private Limited,Proposed Short Term Bank Facilities,IVR A2+ (Assigned),Nil,Rs. 143.60 Cr.,"Jan 23, 2025",https://www.infomerics.com/admin/uploads/PR-Thakur-Infraprojects-23jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Udit Khamla Highways Private Limited,Long Term Facilities,Withdrawn,Nil,0.00 (Previously Rs. 6.87 Cr.),"Jan 23, 2025",https://www.infomerics.com/admin/uploads/pr-UditKhamla-Highways-23jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Goddess Textiles Private Limited,Long Term Bank Facilities,IVR D (INC)(Reaffirmed),Nil,Rs. 9.00 Cr.,"Jan 22, 2025",https://www.infomerics.com/admin/uploads/pr-Goddess-Textiles-22jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Adhunik Construction Company,Long Term Bank Facilities,IVR BB (Assigned),Stable,Rs. 5.79 Cr.,"Jan 22, 2025",https://www.infomerics.com/admin/uploads/pr-Adhunik-Construction-22jan2025.pdf,infomerics_2025-01-14_2025-01-28.csv
Adhunik Construction Company,Short Term Bank Facilities,IVR A4 (Assigned),Nil,Rs. 25.00 Cr.,"Jan 22, 2025",https://www.infomerics.com/admin/uploads/pr-Adhunik-Construction-22jan2025.pdf,infomerics_2025-01-14_2025-01-28.csv
Eastern Media Limited,Long Term Bank Facilities,IVR BBB- (Assigned),Stable,Rs. 47.00 Cr.,"Jan 22, 2025",https://www.infomerics.com/admin/uploads/pr-eastern-media-22jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
G. R. Engineering Private Limited (GREPL),Long Term Facilities,IVR BBB+ (Reaffirmed),Stable,Rs. 45.00 Cr.,"Jan 22, 2025",https://www.infomerics.com/admin/uploads/pr-GR-Engineering-22jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
G. R. Engineering Private Limited (GREPL),Short Term Facilities,IVR A2 (Reaffirmed),Nil,Rs. 440.00 Cr.,"Jan 22, 2025",https://www.infomerics.com/admin/uploads/pr-GR-Engineering-22jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
India Land Infrastructure Development Private Limited,Long Term Facilities,IVR AA- (Reaffirmed & Withdrawn),Stable,Rs. 11.34 Cr.,"Jan 22, 2025",https://www.infomerics.com/admin/uploads/pr-IndiaLand-Infrastructure-22jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Kanpur Edibles Private Limited,Long Term Bank Facilities,IVR BBB+ (Assigned),Stable,Rs. 83.23 Cr.,"Jan 22, 2025",https://www.infomerics.com/admin/uploads/pr-Kanpur-Edibles-22jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Kanpur Edibles Private Limited,Short Term Bank Facilities,IVR A2 (Assigned),Nil,Rs. 800.00 Cr.,"Jan 22, 2025",https://www.infomerics.com/admin/uploads/pr-Kanpur-Edibles-22jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Nandan Denims Limited,Long Term Facilities,IVR BBB (Upgraded),Stable,Rs. 327.60 Cr.,"Jan 22, 2025",https://www.infomerics.com/admin/uploads/Pr-Nandan-Denim-22jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Nandan Denims Limited,Short Term Facilities,IVR A3+ (Upgraded),Nil,Rs. 60.00 Cr.,"Jan 22, 2025",https://www.infomerics.com/admin/uploads/Pr-Nandan-Denim-22jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Nandan Denims Limited,Proposed Long Term Facilities,IVR BBB (Assigned),Stable,Rs. 5.60 Cr.,"Jan 22, 2025",https://www.infomerics.com/admin/uploads/Pr-Nandan-Denim-22jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Nandan Denims Limited,Proposed Short Term Facilities,IVR A3+ (Assigned),Nil,Rs. 1.00 Cr.,"Jan 22, 2025",https://www.infomerics.com/admin/uploads/Pr-Nandan-Denim-22jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
Pristine Commercials Private Limited,Long term Bank Facilities,IVR BBB (Assigned),Stable,Rs. 15.00 Cr.,"Jan 22, 2025",https://www.infomerics.com/admin/uploads/Pr-Prestine-Commericials22jan25.pdf,infomerics_2025-01-14_2025-01-28.csv
